     1     2     8     1     7     1     3     5     0     0     1     1     1     3     0     0   200     0
     2     2     5     0     1     3     5     7     0     1     1     0     0     2     0     1   693     0
     3     1     3     1     6     8     2     4     0     0     0     1     0     3     0     1   809     0
     4     1     4     1     8     2     4     6     1     0     0     1     0     2     1     0   728     0
     5     2     8     1     7     1     3     5     0     1     0     1     1     3     1     1   655     0
     6     2     5     0     1     3     5     7     1     1     1     0     0     2     1     0   751     0
     7     2     8     1     7     1     3     5     0     1     0     0     1     2     1     0   634     0
     8     2     8     1     7     1     3     5     1     0     0     1     1     1     1     1   812     0
     9     2     6     2     3     5     7     1     1     0     1     0     1     2     0     0   624     0
    10     2     6     2     3     5     7     1     0     0     0     0     1     1     1     0   510     0
    11     2     7     0     5     7     1     3     1     0     0     1     1     2     1     0   760     1
    12     2     7     0     5     7     1     3     0     1     0     0     1     1     1     1   881     1
    13     2     6     2     3     5     7     1     1     1     0     1     0     2     1     0   670     0
    14     2     6     2     3     5     7     1     1     1     1     0     0     1     0     0   593     0
    15     2     7     0     5     7     1     3     1     0     0     0     0     2     0     1   982     0
    16     2     7     0     5     7     1     3     1     0     0     0     1     1     0     0   575     0
    17     1     3     1     6     8     2     4     1     0     1     0     0     3     0     0   852     0
    18     1     4     1     8     2     4     6     1     1     0     1     1     2     0     1   822     0
    19     2     7     0     5     7     1     3     0     1     1     0     1     3     1     0   984     0
    20     2     7     0     5     7     1     3     0     0     1     1     0     1     0     1   702     0
    21     1     3     1     6     8     2     4     1     0     0     0     1     3     1     0   992     0
    22     1     3     1     6     8     2     4     0     1     1     1     0     1     1     1   768     0
    23     1     2     2     4     6     8     2     1     0     1     0     0     2     1     1   811     0
    24     1     2     2     4     6     8     2     0     0     0     1     0     1     1     0   508     0
    25     2     5     0     1     3     5     7     1     1     1     0     1     3     1     1   830     0
    26     2     5     0     1     3     5     7     1     0     0     0     1     1     0     1   776     1
    27     1     1     2     2     4     6     8     0     0     1     1     0     3     1     0   843     0
    28     2     8     1     7     1     3     5     1     1     0     1     1     3     1     1   881     0
    29     2     5     0     1     3     5     7     1     1     0     0     1     2     0     0   882     0
    30     2     7     0     5     7     1     3     1     1     0     1     0     2     0     0   828     0
    31     2     5     0     1     3     5     7     0     0     1     0     0     2     1     1   686     0
    32     2     5     0     1     3     5     7     0     1     1     0     1     1     0     1   637     0
    33     2     8     1     7     1     3     5     0     1     1     1     1     2     0     0   699     0
    34     2     6     2     3     5     7     1     0     0     1     0     0     2     0     1   733     0
    35     2     8     1     7     1     3     5     1     0     0     1     0     2     1     0   667     1
    36     1     3     1     6     8     2     4     0     1     0     0     1     3     1     1   876     0
    37     2     7     0     5     7     1     3     0     0     1     0     0     3     0     1   835     0
    38     2     7     0     5     7     1     3     1     1     0     1     1     1     1     1   701     0
    39     2     7     0     5     7     1     3     0     0     0     0     1     1     1     1   607     0
    40     2     7     0     5     7     1     3     0     0     1     0     0     1     0     0   659     0
    41     2     5     0     1     3     5     7     1     0     0     0     0     2     1     0   960     0
    42     2     5     0     1     3     5     7     1     1     0     1     0     1     0     1   658     0
    43     1     2     2     4     6     8     2     0     1     1     1     1     3     1     0   617     0
    44     1     2     2     4     6     8     2     0     0     1     1     0     1     0     1   708     0
    45     1     2     2     4     6     8     2     1     1     1     1     0     1     1     1   747     0
    46     1     1     2     2     4     6     8     1     1     1     1     1     2     0     0   756     0
    47     2     5     0     1     3     5     7     1     0     1     0     1     3     0     1   649     0
    48     1     2     2     4     6     8     2     1     1     0     0     0     3     0     1   687     0
    49     2     6     2     3     5     7     1     0     1     1     0     0     3     1     0   662     0
    50     2     6     2     3     5     7     1     0     0     0     0     0     1     0     1   625     0
    51     1     1     2     2     4     6     8     1     0     1     0     0     3     1     0   818     0
    52     1     2     2     4     6     8     2     0     0     0     0     0     2     1     0   614     0
    53     2     7     0     5     7     1     3     1     1     1     0     0     3     1     1   732     1
    54     2     5     0     1     3     5     7     0     0     1     1     0     2     1     1   870     1
    55     2     7     0     5     7     1     3     1     0     0     1     0     2     1     0   711     0
    56     2     6     2     3     5     7     1     0     0     1     1     1     2     1     0   628     0
    57     1     4     1     8     2     4     6     1     0     0     1     1     3     1     0   722     0
    58     1     4     1     8     2     4     6     1     0     1     0     0     1     0     0   707     0
    59     1     3     1     6     8     2     4     1     0     0     1     1     2     0     0   704     0
    60     1     4     1     8     2     4     6     1     0     0     0     1     2     0     0   912     0
    61     1     4     1     8     2     4     6     0     0     1     1     0     1     1     0   588     0
    62     1     4     1     8     2     4     6     1     1     0     0     0     1     1     1   855     1
    63     1     3     1     6     8     2     4     0     0     1     0     1     2     1     1   935     1
    64     1     4     1     8     2     4     6     1     1     0     0     1     2     1     1  1369     0
    65     1     4     1     8     2     4     6     1     0     0     1     0     1     0     1   694     0
    66     1     4     1     8     2     4     6     0     0     0     1     0     1     1     0   620     0
    67     1     4     1     8     2     4     6     0     0     1     1     0     1     0     0   603     0
    68     1     2     2     4     6     8     2     1     0     0     1     1     2     1     0   698     0
    69     2     5     0     1     3     5     7     0     0     0     1     0     3     1     0   627     0
    70     1     2     2     4     6     8     2     0     1     1     0     1     3     0     1   612     0
    71     2     6     2     3     5     7     1     0     1     1     0     0     3     0     0   684     0
    72     2     7     0     5     7     1     3     0     1     1     0     1     2     0     0   756     0
    73     1     4     1     8     2     4     6     1     0     1     0     0     3     1     1   944     0
    74     1     1     2     2     4     6     8     1     1     0     1     1     2     0     1   794     0
    75     2     6     2     3     5     7     1     1     1     1     0     1     3     0     0   898     0
    76     2     6     2     3     5     7     1     0     1     0     1     1     1     1     0   566     0
    77     2     7     0     5     7     1     3     0     1     1     1     1     2     0     0   709     0
    78     2     7     0     5     7     1     3     1     1     1     0     0     1     1     0   645     0
    79     1     4     1     8     2     4     6     0     0     0     1     1     3     1     1   702     0
    80     1     4     1     8     2     4     6     1     0     1     1     1     1     1     0   733     0
    81     1     3     1     6     8     2     4     1     1     1     0     1     2     0     1   937     0
    82     1     4     1     8     2     4     6     0     0     1     1     0     2     1     1   871     0
    83     1     4     1     8     2     4     6     1     1     1     0     1     1     1     1   813     0
    84     2     7     0     5     7     1     3     1     0     0     0     0     3     0     1  1341     0
    85     1     1     2     2     4     6     8     1     0     0     0     0     3     0     0   634     0
    86     1     4     1     8     2     4     6     0     0     1     0     1     2     1     0   825     1
    87     2     5     0     1     3     5     7     0     1     0     0     1     3     0     1   633     0
    88     2     5     0     1     3     5     7     0     0     1     0     1     1     0     1   675     0
    89     1     2     2     4     6     8     2     0     1     0     0     1     3     0     1   707     0
    90     2     7     0     5     7     1     3     0     0     1     0     1     3     0     1   821     0
    91     2     6     2     3     5     7     1     1     0     0     1     1     2     1     0   569     0
    92     1     3     1     6     8     2     4     0     0     1     0     1     3     1     0   804     0
    93     1     4     1     8     2     4     6     0     0     1     0     0     2     0     0   760     0
    94     1     4     1     8     2     4     6     0     0     0     0     0     1     0     0   568     0
    95     1     4     1     8     2     4     6     1     1     1     0     0     1     1     1   803     1
    96     2     5     0     1     3     5     7     0     0     1     1     0     3     1     1   815     0
    97     2     5     0     1     3     5     7     1     1     1     1     1     1     1     1   568     0
    98     2     5     0     1     3     5     7     1     1     1     0     1     1     0     0   589     0
    99     2     8     1     7     1     3     5     1     1     0     1     0     2     0     0   572     1
   100     2     8     1     7     1     3     5     0     1     0     0     1     1     1     0   790     0
   101     2     5     0     1     3     5     7     1     1     0     1     0     2     1     0   638     0
   102     1     4     1     8     2     4     6     1     1     1     0     0     3     0     0   690     0
   103     1     1     2     2     4     6     8     1     1     0     0     1     2     0     0   624     0
   104     2     6     2     3     5     7     1     1     0     0     1     1     3     0     1  1149     0
   105     2     6     2     3     5     7     1     0     1     0     1     1     1     1     1   648     0
   106     2     6     2     3     5     7     1     0     1     0     0     1     1     0     0   685     0
   107     1     4     1     8     2     4     6     0     1     1     1     1     3     0     0   715     0
   108     1     4     1     8     2     4     6     1     1     0     0     0     1     1     0   633     0
   109     2     8     1     7     1     3     5     1     1     0     0     0     3     0     0   700     0
   110     2     8     1     7     1     3     5     1     1     1     0     1     1     0     0   650     0
   111     2     7     0     5     7     1     3     0     0     0     1     1     2     1     1  1167     0
   112     2     7     0     5     7     1     3     0     0     0     1     0     1     0     0   700     0
   113     2     5     0     1     3     5     7     1     1     1     0     0     2     1     1   720     0
   114     2     6     2     3     5     7     1     1     1     1     0     1     2     0     0   499     0
   115     1     4     1     8     2     4     6     0     1     1     1     1     3     1     0   555     0
   116     1     3     1     6     8     2     4     1     1     1     0     0     2     1     0   661     0
   117     2     8     1     7     1     3     5     0     0     1     0     0     3     1     1   821     0
   118     2     6     2     3     5     7     1     0     1     0     1     1     2     0     1   500     0
   119     1     4     1     8     2     4     6     0     0     1     1     0     3     0     1   670     0
   120     1     4     1     8     2     4     6     0     1     1     0     0     1     0     1   628     0
   121     2     7     0     5     7     1     3     1     1     1     0     1     3     1     0   860     0
   122     1     4     1     8     2     4     6     1     0     0     0     0     3     0     1   715     0
   123     1     1     2     2     4     6     8     0     0     0     1     1     2     1     0  1037     0
   124     1     1     2     2     4     6     8     1     0     0     0     0     1     1     0   917     0
   125     1     3     1     6     8     2     4     1     0     0     0     0     2     0     0   980     0
   126     2     8     1     7     1     3     5     0     0     1     0     1     3     1     0   923     0
   127     1     2     2     4     6     8     2     1     0     0     0     1     3     1     0   616     0
   128     1     1     2     2     4     6     8     0     1     0     0     1     2     1     1  1011     0
   129     2     7     0     5     7     1     3     1     1     0     1     1     3     1     0   727     0
   130     1     2     2     4     6     8     2     1     0     0     0     0     3     0     1   767     0
   131     2     6     2     3     5     7     1     0     1     0     0     1     3     1     1   734     0
   132     2     5     0     1     3     5     7     1     1     0     0     0     2     1     0   832     0
   133     1     2     2     4     6     8     2     0     0     1     1     1     3     1     1   975     0
   134     1     2     2     4     6     8     2     0     1     0     0     0     1     0     1   939     0
   135     2     7     0     5     7     1     3     1     1     0     1     0     3     1     0   803     0
   136     1     2     2     4     6     8     2     1     1     1     1     1     3     0     0   714     0
   137     1     3     1     6     8     2     4     1     1     1     0     0     2     0     0   804     0
