     1     1     4     1     8     2     4     6     0     0     0     1     1     2     1     0   871     0
     2     1     1     2     2     4     6     8     1     0     1     0     0     2     1     0   774     0
     3     2     8     1     7     1     3     5     1     1     0     0     1     3     0     1   721     0
     4     2     6     2     3     5     7     1     1     1     0     0     1     2     0     0   512     0
     5     2     7     0     5     7     1     3     1     0     0     0     1     2     0     1   695     0
     6     2     7     0     5     7     1     3     1     1     0     0     1     1     0     1   559     0
     7     1     4     1     8     2     4     6     0     1     1     0     0     3     1     0  1138     1
     8     1     4     1     8     2     4     6     1     1     1     0     1     1     1     0   523     0
     9     1     3     1     6     8     2     4     0     0     0     1     1     2     1     1  1056     1
    10     1     4     1     8     2     4     6     1     1     0     0     1     2     1     1   621     0
    11     2     7     0     5     7     1     3     1     1     0     0     1     3     0     0   656     0
    12     2     7     0     5     7     1     3     0     1     1     0     0     1     1     0   690     0
    13     1     2     2     4     6     8     2     0     0     1     1     1     3     0     1   711     0
    14     1     2     2     4     6     8     2     0     0     1     0     0     1     0     0   497     0
    15     1     1     2     2     4     6     8     0     0     1     0     0     2     0     0   542     0
    16     1     1     2     2     4     6     8     0     1     1     0     0     1     0     1   575     0
    17     1     3     1     6     8     2     4     1     1     1     1     1     2     1     0   588     0
    18     1     3     1     6     8     2     4     0     0     0     1     0     1     1     1   598     0
    19     2     7     0     5     7     1     3     0     0     1     0     1     3     0     0   608     0
    20     2     8     1     7     1     3     5     1     1     1     1     1     2     1     1   638     0
    21     1     2     2     4     6     8     2     0     0     0     1     1     3     1     1   616     0
    22     1     2     2     4     6     8     2     1     0     1     0     1     1     1     0   568     0
    23     1     4     1     8     2     4     6     1     1     1     0     1     2     0     1   651     0
    24     1     4     1     8     2     4     6     1     1     1     0     1     1     0     0   516     0
    25     2     7     0     5     7     1     3     1     1     0     0     1     3     0     0   550     1
    26     2     7     0     5     7     1     3     0     1     0     1     0     1     1     0   583     0
    27     2     7     0     5     7     1     3     1     1     1     1     1     1     1     0   476     0
    28     2     7     0     5     7     1     3     0     1     0     0     0     1     1     0   577     0
    29     1     2     2     4     6     8     2     1     0     0     0     1     3     1     1   594     0
    30     1     2     2     4     6     8     2     1     0     1     0     1     1     0     0  1148     0
    31     2     7     0     5     7     1     3     1     1     0     0     1     3     0     1   510     0
    32     1     2     2     4     6     8     2     0     0     1     0     0     3     1     1   661     0
    33     2     8     1     7     1     3     5     0     1     1     1     1     3     0     1   651     0
    34     2     8     1     7     1     3     5     0     1     1     1     1     1     0     0   573     0
    35     2     8     1     7     1     3     5     1     1     1     1     0     1     1     0   603     0
    36     2     8     1     7     1     3     5     0     1     1     0     1     1     1     0   501     0
    37     1     3     1     6     8     2     4     1     0     1     0     1     3     1     1   859     0
    38     1     3     1     6     8     2     4     1     0     0     1     1     1     0     0   533     0
    39     2     6     2     3     5     7     1     0     0     0     1     0     3     1     0   551     0
    40     2     8     1     7     1     3     5     0     1     0     1     1     2     0     1   579     0
    41     1     4     1     8     2     4     6     0     0     1     0     1     3     0     1   608     1
    42     1     4     1     8     2     4     6     0     0     1     1     0     1     0     0   689     0
    43     1     1     2     2     4     6     8     0     0     1     1     0     2     0     0   529     0
    44     1     1     2     2     4     6     8     1     0     1     0     0     1     1     0   669     0
    45     2     7     0     5     7     1     3     1     0     1     0     1     3     0     0   531     0
    46     2     8     1     7     1     3     5     1     0     1     1     0     2     0     0   516     0
    47     1     4     1     8     2     4     6     1     0     0     0     1     3     0     0   489     0
    48     1     4     1     8     2     4     6     0     0     1     1     1     1     1     0   607     0
    49     1     3     1     6     8     2     4     1     1     0     1     0     2     1     1   758     0
    50     1     3     1     6     8     2     4     1     0     1     1     1     1     0     1   633     0
    51     2     6     2     3     5     7     1     1     1     1     1     0     3     0     1   570     0
    52     2     6     2     3     5     7     1     0     1     1     1     0     1     1     0   926     0
    53     2     7     0     5     7     1     3     1     1     0     0     1     2     1     0   660     0
    54     2     7     0     5     7     1     3     0     0     1     0     0     1     1     1   831     0
    55     2     6     2     3     5     7     1     0     0     1     1     0     2     0     0   544     0
    56     2     7     0     5     7     1     3     0     1     1     0     0     2     0     1   628     0
    57     2     5     0     1     3     5     7     1     1     0     0     0     2     1     0   898     0
    58     2     5     0     1     3     5     7     1     1     1     0     0     1     0     0   635     0
    59     2     5     0     1     3     5     7     0     1     1     1     1     1     1     0   553     0
    60     2     5     0     1     3     5     7     0     0     1     0     1     1     0     1   672     0
    61     1     4     1     8     2     4     6     0     1     0     1     1     3     0     1   580     0
    62     1     4     1     8     2     4     6     0     1     1     0     1     1     0     0   439     0
    63     2     7     0     5     7     1     3     0     0     1     1     0     3     0     1   744     1
    64     2     7     0     5     7     1     3     1     0     0     1     1     1     1     0  1049     0
    65     1     2     2     4     6     8     2     1     1     1     0     1     3     0     1  1126     0
    66     1     2     2     4     6     8     2     0     1     0     1     0     1     1     0  1052     0
    67     1     1     2     2     4     6     8     0     1     1     0     0     2     0     0   619     0
    68     2     8     1     7     1     3     5     0     1     0     0     1     3     0     0   498     0
    69     2     8     1     7     1     3     5     1     0     1     1     1     1     1     1   555     1
    70     2     8     1     7     1     3     5     0     0     0     0     1     1     1     0   659     0
    71     2     8     1     7     1     3     5     1     0     0     0     1     1     1     0   716     0
    72     2     8     1     7     1     3     5     0     1     1     1     0     1     1     1   588     0
    73     2     8     1     7     1     3     5     1     1     0     0     1     1     1     0   632     0
    74     2     5     0     1     3     5     7     1     0     1     0     1     2     0     1   946     0
    75     1     1     2     2     4     6     8     1     0     0     1     1     3     0     0   514     0
    76     1     1     2     2     4     6     8     1     0     0     1     1     1     0     0   446     0
    77     1     2     2     4     6     8     2     0     1     0     1     0     2     1     1   909     0
    78     1     2     2     4     6     8     2     0     1     1     1     1     1     0     0   693     0
    79     1     1     2     2     4     6     8     1     1     1     0     1     2     1     0   598     0
    80     2     8     1     7     1     3     5     0     1     0     1     1     3     1     0   517     0
    81     1     1     2     2     4     6     8     0     0     0     0     0     3     0     1   465     0
    82     1     4     1     8     2     4     6     0     0     1     0     1     2     0     0   519     0
    83     2     6     2     3     5     7     1     0     1     0     0     1     3     0     1   557     0
    84     2     6     2     3     5     7     1     0     0     1     0     1     1     0     1   541     0
    85     2     6     2     3     5     7     1     1     0     0     1     1     1     1     0   722     0
    86     2     6     2     3     5     7     1     0     1     1     1     1     1     1     1   529     0
    87     1     4     1     8     2     4     6     0     1     1     1     0     3     0     0   530     0
    88     1     4     1     8     2     4     6     0     1     0     0     0     1     0     0   427     0
    89     2     8     1     7     1     3     5     1     1     0     1     0     3     1     0   499     0
    90     2     7     0     5     7     1     3     1     0     1     0     0     2     0     1   589     0
    91     1     3     1     6     8     2     4     1     1     0     1     0     3     0     1   657     0
    92     1     3     1     6     8     2     4     1     0     0     1     0     1     0     1   676     0
    93     2     8     1     7     1     3     5     1     1     0     1     1     3     0     1   712     0
    94     2     8     1     7     1     3     5     0     1     0     0     1     1     1     0   841     0
    95     1     1     2     2     4     6     8     1     0     1     1     1     3     1     1   611     0
    96     1     1     2     2     4     6     8     1     0     0     0     1     1     0     0   456     0
    97     2     6     2     3     5     7     1     0     0     1     0     0     3     1     0   609     0
    98     1     3     1     6     8     2     4     1     0     1     1     0     3     1     0   565     0
    99     2     8     1     7     1     3     5     0     1     1     1     0     3     1     1   700     0
   100     1     3     1     6     8     2     4     1     0     0     0     1     3     1     1   559     0
   101     1     1     2     2     4     6     8     0     1     0     1     0     2     1     1   718     0
   102     1     1     2     2     4     6     8     0     0     1     0     0     1     0     1   426     0
   103     1     4     1     8     2     4     6     1     0     0     1     1     2     1     0  1136     0
   104     1     4     1     8     2     4     6     0     0     0     0     1     1     1     0   837     0
   105     1     4     1     8     2     4     6     1     1     1     0     0     1     1     1   560     0
   106     2     7     0     5     7     1     3     0     1     0     0     1     3     1     0   781     0
   107     2     5     0     1     3     5     7     0     1     1     1     0     2     0     0   475     1
   108     2     5     0     1     3     5     7     1     0     0     1     1     1     1     1   672     0
   109     1     4     1     8     2     4     6     0     0     0     1     0     3     1     0   596     0
   110     1     1     2     2     4     6     8     0     0     1     1     1     2     0     0   522     0
   111     1     1     2     2     4     6     8     1     0     1     0     1     1     1     0   640     0
   112     1     1     2     2     4     6     8     0     0     0     0     0     1     1     0   508     0
   113     2     6     2     3     5     7     1     1     0     0     0     1     3     1     0   776     0
   114     2     6     2     3     5     7     1     1     0     1     1     1     1     0     0   411     0
   115     1     2     2     4     6     8     2     0     0     1     0     1     3     1     0   883     0
   116     2     5     0     1     3     5     7     0     1     1     0     0     3     0     1   597     0
   117     1     3     1     6     8     2     4     1     1     0     0     1     3     1     0   709     1
   118     1     1     2     2     4     6     8     1     0     1     0     1     2     0     1   635     0
   119     2     6     2     3     5     7     1     0     1     1     0     1     3     1     1   542     0
   120     2     6     2     3     5     7     1     1     0     1     0     0     1     1     1   605     0
   121     2     6     2     3     5     7     1     0     1     0     1     1     1     1     1  1141     0
   122     2     6     2     3     5     7     1     1     1     1     0     1     1     1     0   763     0
   123     2     5     0     1     3     5     7     0     1     0     0     1     2     1     0   685     0
