     1     2     7     0     5     7     1     3     0     0     1     1     1     3     0     0   847     1
     2     2     6     2     3     5     7     1     1     0     1     0     1     2     1     0   917     0
     3     2     7     0     5     7     1     3     0     1     1     1     1     2     1     1   913     0
     4     2     7     0     5     7     1     3     1     1     1     0     0     1     1     0  1500     2
     5     1     2     2     4     6     8     2     1     1     1     1     0     3     0     0   674     1
     6     1     2     2     4     6     8     2     0     0     0     1     0     1     1     1   694     0
     7     2     6     2     3     5     7     1     1     0     1     1     0     3     1     0   634     0
     8     2     8     1     7     1     3     5     0     0     1     0     1     2     1     0   724     1
     9     2     5     0     1     3     5     7     1     1     0     1     1     2     1     1  1287     0
    10     2     7     0     5     7     1     3     0     1     1     0     1     2     1     0   798     0
    11     2     7     0     5     7     1     3     1     1     0     1     0     1     1     0  1048     1
    12     2     8     1     7     1     3     5     0     0     0     0     1     2     1     1   753     0
    13     2     8     1     7     1     3     5     0     1     1     1     0     1     0     1   559     0
    14     2     5     0     1     3     5     7     1     1     1     0     1     2     1     0  1049     0
    15     2     5     0     1     3     5     7     1     0     0     1     1     1     0     1   750     0
    16     2     6     2     3     5     7     1     0     1     0     1     0     2     1     1   839     0
    17     1     3     1     6     8     2     4     0     1     1     1     1     3     0     0  1180     1
    18     1     4     1     8     2     4     6     1     1     1     0     1     2     1     0   797     0
    19     1     2     2     4     6     8     2     1     0     0     1     1     2     0     1   680     0
    20     1     2     2     4     6     8     2     0     1     0     1     1     1     1     1   646     0
    21     2     5     0     1     3     5     7     0     1     0     0     1     3     0     0  1400     0
    22     2     6     2     3     5     7     1     1     0     1     1     0     2     1     1  1096     1
    23     1     4     1     8     2     4     6     1     0     1     1     1     3     0     0   714     0
    24     1     4     1     8     2     4     6     1     0     1     1     1     1     0     0   636     0
    25     1     2     2     4     6     8     2     0     1     1     0     0     2     1     1  1006     0
    26     1     2     2     4     6     8     2     0     1     0     1     0     1     0     0  1207     0
    27     1     3     1     6     8     2     4     1     1     0     1     0     2     1     0   748     0
    28     1     1     2     2     4     6     8     0     1     1     0     1     2     1     0  1177     0
    29     1     4     1     8     2     4     6     1     1     1     0     0     2     1     0   802     0
    30     2     5     0     1     3     5     7     1     1     0     1     1     3     0     0   644     0
    31     1     3     1     6     8     2     4     1     1     0     0     0     3     0     0   646     1
    32     1     3     1     6     8     2     4     1     1     1     1     1     1     0     0   460     0
    33     1     2     2     4     6     8     2     0     1     0     1     0     2     1     0   923     1
    34     1     2     2     4     6     8     2     1     1     0     0     1     1     1     0   588     0
    35     1     2     2     4     6     8     2     1     0     1     1     1     1     0     1   651     0
    36     1     2     2     4     6     8     2     0     0     1     0     1     1     1     0  1500     2
    37     2     6     2     3     5     7     1     0     0     0     1     1     3     0     0   659     0
    38     2     8     1     7     1     3     5     0     0     1     1     1     2     0     0   581     1
    39     1     2     2     4     6     8     2     1     1     1     1     1     3     1     1  1158     0
    40     1     2     2     4     6     8     2     0     0     1     1     1     1     1     1  1251     0
    41     1     2     2     4     6     8     2     1     1     0     1     0     1     1     1   616     0
    42     1     2     2     4     6     8     2     1     1     1     1     0     1     0     0   490     0
